Distance_(microns),eve,engril,mlpt,hb,kr,gt,svb,cad,runt,odd
125,332.39130434782606,109.56521739130434,147.2888198757764,1596.0993788819876,129.27950310559007,469.6521739130435,348.3229813664596,212.7111801242236,634.6583850931677,616.9409937888199
126,322.25386996904024,109.48297213622291,147.55417956656348,1622.5232198142414,127.42105263157895,459.6625386996904,347.63157894736844,213.26006191950464,615.6006191950464,609.8266253869969
127,330.7368421052632,110.17337461300309,147.55417956656348,1622.0495356037152,125.92260061919505,455.1486068111455,345.328173374613,215.8235294117647,591.0990712074304,608.3188854489164
128,333.2438271604938,110.69753086419753,146.71296296296296,1597.2777777777778,125.7746913580247,458.5925925925926,342.41358024691357,221.83333333333334,567.6543209876543,600.9537037037037
129,336.51234567901236,109.31172839506173,147.1327160493827,1585.7592592592594,126.55555555555556,473.2962962962963,343.30555555555554,232.7314814814815,563.2746913580247,586.966049382716
130,342.0743034055728,108.26315789473684,148.77089783281733,1599.8761609907122,127.20433436532508,482.24458204334366,346.9256965944272,243.76160990712074,577.015479876161,575.7616099071207
131,336.44615384615383,108.12307692307692,150.53230769230768,1623.6123076923077,128.80307692307693,476.2307692307692,349.37538461538463,250.02461538461537,589.3169230769231,564.2892307692308
132,351.07384615384615,108.96615384615384,152.25230769230768,1665.6461538461538,132.51076923076923,464.8,351.0092307692308,254.58461538461538,597.8,549.1876923076923
133,359.23148148148147,109.22839506172839,152.85802469135803,1715.9166666666667,136.64814814814815,457.1141975308642,353.3333333333333,259.2901234567901,605.3333333333334,538.645061728395
134,366.787037037037,109.00308641975309,153.0216049382716,1756.033950617284,139.19444444444446,452.3240740740741,359.8425925925926,262.7283950617284,608.5185185185185,539.1172839506173
135,383.94444444444446,106.37037037037037,154.45679012345678,1758.6975308641975,141.03395061728395,455.82716049382714,372.05864197530866,261.63271604938274,600.108024691358,538.2098765432099
136,406.36728395061726,106.5,157.2469135802469,1729.5925925925926,142.65123456790124,461.2098765432099,384.3703703703704,259.36728395061726,582.4382716049382,523.3179012345679
137,412.7415384615385,106.13230769230769,158.91384615384615,1693.956923076923,145.16615384615383,458.4,389.08923076923077,261.7507692307692,565.9476923076924,496.20923076923077
138,436.93865030674846,105.03067484662577,157.91411042944785,1658.8711656441717,147.77914110429447,449.9171779141104,388.52147239263803,266.7914110429448,553.6503067484663,474.80981595092027
139,463.26153846153846,105.96307692307693,157.13846153846154,1620.3076923076924,149.24307692307693,440.23692307692306,390.24615384615385,269.7507692307692,543.003076923077,467.7569230769231
140,469.4815950920245,106.5920245398773,157.22392638036808,1582.6748466257668,148.3159509202454,428.99693251533745,391.1319018404908,270.659509202454,525.8527607361963,465.9723926380368
141,476.8201219512195,105.14024390243902,157.45731707317074,1560.753048780488,146.20731707317074,419.7743902439024,394.2957317073171,272.3414634146341,506.1493902439024,463.7560975609756
142,486.7,106.39393939393939,158.0939393939394,1536.178787878788,143.46666666666667,418.5090909090909,400.1151515151515,274.27575757575755,492.3545454545455,457.3030303030303
143,499.56060606060606,106.11212121212121,159.86666666666667,1508.8,143.9181818181818,428.8333333333333,405.9939393939394,279.9727272727273,493.669696969697,450.46060606060604
144,522.9146341463414,105.65853658536585,160.9359756097561,1470.5701219512196,145.4390243902439,432.8871951219512,411.7012195121951,288.530487804878,502.8384146341463,441.9359756097561
145,542.1003039513678,107.56838905775076,160.53495440729483,1428.4772036474164,145.46504559270517,430.35258358662617,413.5927051671733,299.0851063829787,504.887537993921,429.1732522796353
146,564.1519756838906,109.48024316109422,160.8145896656535,1414.4954407294833,147.30699088145897,428.27355623100306,416.9878419452888,316.2401215805471,504.7841945288754,417.5227963525836
147,580.7073170731708,109.45731707317073,161.70731707317074,1426.5701219512196,151.47560975609755,426.1981707317073,418.2225609756098,334.4908536585366,502.2378048780488,404.1585365853659
148,590.6869300911854,106.88145896656535,161.46504559270517,1441.7781155015198,156.8115501519757,420.37993920972644,423.17629179331306,342.3191489361702,492.21276595744683,389.1489361702128
149,622.3689024390244,104.79878048780488,162.08536585365854,1463.8170731707316,163.22865853658536,408.0335365853659,438.9024390243902,336.3201219512195,481.6585365853659,383.265243902439
150,661.6219512195122,106.79573170731707,163.45426829268294,1470.9878048780488,165.515243902439,394.2378048780488,448.5213414634146,333.0091463414634,469.109756097561,384.6890243902439
151,693.6838905775076,109.45896656534954,164.419452887538,1453.1398176291793,165.53191489361703,382.90909090909093,452.09090909090907,333.322188449848,457.5775075987842,385.95151515151514
152,715.560606060606,109.4939393939394,165.16363636363636,1444.3666666666666,167.4,373.53636363636366,452.04242424242426,334.830303030303,446.4727272727273,388.95757575757574
153,738.4848484848485,106.98181818181818,165.15151515151516,1464.1424242424243,171.62727272727273,363.6484848484848,450.3272727272727,337.43030303030304,433.73636363636365,389.03939393939396
154,767.5848484848485,105.5,163.15454545454546,1483.760606060606,174.71515151515152,357.669696969697,456.45151515151514,336.1727272727273,420.25454545454545,383.3272727272727
155,783.0513595166163,104.67673716012085,161.6797583081571,1484.4410876132931,178.44108761329306,354.3323262839879,461.8549848942598,335.5468277945619,417.226586102719,379.5679758308157
156,827.8734939759037,104.32530120481928,161.8343373493976,1491.144578313253,182.40361445783134,351.63253012048193,463.27710843373495,341.5301204819277,420.54819277108436,386.6596385542169
